packet_count,total_bytes,duration_seconds,avg_packet_size,min_packet_size,max_packet_size,packet_size_std,avg_inter_arrival_time,inter_arrival_time_std,packets_per_second,bytes_per_second,forward_packet_count,reverse_packet_count,forward_reverse_ratio,burst_count,avg_burst_size,esp_packet_count,ike_packet_count,ah_packet_count,tcp_packet_count,udp_packet_count,unique_endpoints_count,unique_spi_count,label,is_anomaly
73,8193.84231961998,151.55567978899734,112.24441533726001,70.0,350.0,20.44126457049863,2.0761052025890048,2.3738637111722207,0.48167115941569394,54.06489767343472,40,33,1.2121212121212122,6,12.166666666666666,73,0,0,0,73,2,2,Messaging,0
84,8232.0,42.0,98.0,98.0,98.0,0.0,0.49545810441688487,0.005,2.0,196.0,42,42,1.0,84,1.0,0,0,0,0,0,1,0,ICMP/ping,0
24,2011.117482112633,598.0205423187135,83.79656175469304,78.0,120.0,8.0,24.917522596613065,0.2,0.04013240064788487,3.3629571892545678,12,12,1.0,12,2.0,0,24,0,0,24,1,1,Tunnel keep-alive,0
331,72211.32181083255,6.505375883047362,218.16109308408627,193.81691113026207,240.91755106727098,14.945630067507384,0.021857111594858883,0.0010075195340996427,50.880995341493964,11100.253560906624,166,165,1.006060606060606,5,66.2,331,0,0,0,331,1,2,VoIP,0
11277,14059086.418496978,28.3573629640358,1246.7044797815888,80.0,1420.0,260.3490687029834,0.0025146193991341494,0.07119837294271665,397.67449513207714,495782.57457604224,1702,9575,0.1777545691906005,17,663.3529411764706,11277,0,0,11277,0,2,2,Video streaming,0
435,295063.1763296523,17.399131550503164,678.3061524819593,60.0,1420.0,455.4415161468015,0.039998003564375086,0.06320099011713202,25.001247834546103,16958.500225898886,162,273,0.5934065934065934,37,11.756756756756756,435,0,0,435,0,4,2,Web browsing,0
18977,25813079.297830846,64.1931079647233,1360.2297148037544,70.0,1420.0,169.5415648328053,0.003382679452217068,0.007713326879323071,295.6236362699346,402116.05445270194,17993,984,18.285569105691057,9,2108.5555555555557,18977,0,0,18977,0,1,2,File transfer,0
211,31575.54012076982,98.45041807617119,149.64710957710815,70.0,350.0,34.93850384576694,0.4665896591287734,0.8059418933129449,2.1432108072588285,320.7253025207043,115,96,1.1979166666666667,3,70.33333333333333,211,0,0,0,211,2,2,Messaging,0
155,13020.0,77.0,84.0,84.0,84.0,0.0,0.5048005958008668,0.005,2.012987012987013,169.0909090909091,77,77,1.0,155,1.0,0,0,0,0,0,1,0,ICMP/ping,0
52,4073.9597484600663,599.1076561521928,78.3453797780782,78.0,120.0,8.0,11.521301079849861,0.2,0.08679575275998527,6.800046213105225,26,26,1.0,26,2.0,0,52,0,0,52,1,1,Tunnel keep-alive,0
1219,252132.2855915807,24.179443510491886,206.83534503000877,176.91201734774438,230.4003943681016,15.288669065747955,0.016754891481258798,0.004964505727285215,50.4147251970896,10427.547080733106,610,609,1.0016420361247949,9,135.44444444444446,1219,0,0,0,1219,1,2,VoIP,0
13889,17234749.630464837,74.6546296948418,1240.8920462570982,80.0,1420.0,250.17669331128982,0.005375090337305911,0.011833769597244536,186.04338480778304,230859.75646672663,1422,12467,0.11406112136039143,59,235.40677966101694,13889,0,0,13889,0,2,2,Video streaming,0
2857,1958890.3591711954,33.49433214313485,685.6459080053187,60.0,1420.0,394.808836038316,0.011723602430218708,0.2851698112788351,85.29801363976692,58484.23401308805,968,1889,0.5124404446797247,21,136.04761904761904,2857,0,0,2857,0,4,2,Web browsing,0
7017,9675987.548368474,88.54572254361416,1378.9350931122237,70.0,1420.0,180.26433097957104,0.012618743415079686,0.005123681980641034,79.24719340952579,109276.73602304686,6303,714,8.827731092436975,10,701.7,7017,0,0,7017,0,1,2,File transfer,0
109,16354.826744972113,23.702257338711192,150.04428206396435,70.0,350.0,49.117572278950604,0.21745190219001093,1.7411528808882495,4.598718106987141,690.0113567774387,53,56,0.9464285714285714,11,9.909090909090908,109,0,0,0,109,2,2,Messaging,0
109,10682.0,54.0,98.0,98.0,98.0,0.0,0.4972577164294547,0.005,2.0185185185185186,197.8148148148148,54,54,1.0,109,1.0,0,0,0,0,0,1,0,ICMP/ping,0
25,2050.1718105874656,414.7557843842553,82.00687242349862,78.0,120.0,8.0,16.590231375370212,0.2,0.06027643481118628,4.943081899704285,12,13,1.0,12,2.0,0,25,0,0,25,1,1,Tunnel keep-alive,0
747,159331.32984687013,14.453402626432165,213.29495294092385,173.7982598853016,240.71909481872382,11.43330318291558,0.017922015326509694,0.004379157745144086,51.68333155224622,11023.793771266524,373,374,0.9973262032085561,9,83.0,747,0,0,0,747,1,2,VoIP,0
6347,8175770.903517226,13.69749602016109,1288.1315430151608,80.0,1420.0,261.66434039010596,0.0021581055648591603,0.03431403283811899,463.3693625942996,596880.6920245467,1205,5142,0.23434461299105405,32,198.34375,6347,0,0,6347,0,2,2,Video streaming,0
771,527577.4382591654,41.5084327396574,684.2768330209668,60.0,1420.0,494.50916513203254,0.05383713714611855,0.19004204586546047,18.574538933708812,12710.126676382912,339,432,0.7847222222222222,17,45.35294117647059,771,0,0,771,0,4,2,Web browsing,0
13929,19730960.639279924,47.69139871667453,1416.5382036958808,70.0,1420.0,198.12970904972468,0.0034238925060431137,0.0033087705619982304,292.0652439394685,413721.57601201395,12750,1179,10.814249363867685,14,994.9285714285714,13929,0,0,13929,0,1,2,File transfer,0
180,21063.689375756774,35.711960884938875,117.02049653198208,70.0,350.0,29.012677198049403,0.19839978269410485,1.127416653350745,5.040328101275251,589.8216970953323,102,78,1.3076923076923077,9,20.0,180,0,0,0,180,2,2,Messaging,0
42,3528.0,21.0,84.0,84.0,84.0,0.0,0.5101206786470386,0.005,2.0,168.0,21,21,1.0,42,1.0,0,0,0,0,0,1,0,ICMP/ping,0
44,3042.9749427077704,442.2309525040751,69.1585214251766,78.0,120.0,8.0,10.050703466001707,0.2,0.09949552321214908,6.880963273776568,22,22,1.0,22,2.0,0,44,0,0,44,1,1,Tunnel keep-alive,0
728,151620.41139439057,14.67290016086195,208.26979587141562,179.6971849320061,231.088988421851,14.96281871758126,0.0186943870141491,0.00186436181274123,49.61527659963537,10333.363529509883,368,360,1.0222222222222221,2,364.0,728,0,0,0,728,1,2,VoIP,0
12407,16495507.75330332,55.294209574295934,1329.5323408804159,80.0,1420.0,209.34096588228283,0.004456694573571043,0.04587518541392322,224.38154185619317,298322.5165944215,2241,10166,0.22044068463505803,24,516.9583333333334,12407,0,0,12407,0,2,2,Video streaming,0
710,757498.6140194368,7.857611765484762,1066.899456365404,60.0,1420.0,467.94172990760495,0.011067058824626426,0.1003409455339936,90.35824385199791,96403.16124382918,240,470,0.5106382978723404,27,26.296296296296298,710,0,0,710,0,4,2,Web browsing,0
11369,15844749.164676344,39.71935583843478,1393.6801094798438,70.0,1420.0,120.48812741507126,0.003493654308948437,0.008900470703368368,286.2332422067804,398917.57633551635,10663,706,15.103399433427763,16,710.5625,11369,0,0,11369,0,1,2,File transfer,0
289,52198.301862442575,50.59535593486168,180.616961461739,70.0,350.0,38.04957376723952,0.17507043576076706,2.962474140352188,5.71198669640884,1031.6816810152416,160,129,1.2403100775193798,4,72.25,289,0,0,0,289,2,2,Messaging,0
162,15876.0,81.0,98.0,98.0,98.0,0.0,0.5088310977714716,0.005,2.0,196.0,81,81,1.0,162,1.0,0,0,0,0,0,1,0,ICMP/ping,0
38,3466.4218651351352,270.99331743135116,91.22162802987198,78.0,120.0,8.0,7.131403090298715,0.2,0.1402248600083147,12.791540020219353,19,19,1.0,19,2.0,0,38,0,0,38,1,1,Tunnel keep-alive,0
426,91835.30414914417,8.12547369995663,215.57583133601918,187.96743118586792,251.08806835452572,19.467149808512175,0.021516272279650098,0.0018150658365107563,52.427712614745616,11302.147731969686,217,209,1.0382775119617225,8,53.25,426,0,0,0,426,1,2,VoIP,0
9087,11041640.442055572,49.23380715559412,1215.1029428915563,80.0,1420.0,246.85236528282704,0.005418048547990989,0.05498722603706966,184.5682981875088,224269.48229212823,1086,8001,0.13573303337082865,54,168.27777777777777,9087,0,0,9087,0,2,2,Video streaming,0
1333,1242512.1869575602,13.68751525594414,932.1171695105478,60.0,1420.0,454.38486772532036,0.010268203492831312,0.2483153376095636,97.38801930621499,90777.0448999477,463,870,0.532183908045977,10,133.3,1333,0,0,1333,0,4,2,Web browsing,0
13116,18099512.602322716,91.55289292891898,1379.9567400368037,70.0,1420.0,118.42248392380262,0.006980244962558629,0.009045907390070836,143.26144789529667,197694.60061054598,12006,1110,10.816216216216215,15,874.4,13116,0,0,13116,0,1,2,File transfer,0
120,15589.05461027401,84.85498112261932,129.90878841895008,70.0,350.0,44.61192100279208,0.7071248426884943,0.7086602124734582,1.4141774402918612,183.71407787772782,69,51,1.3529411764705883,14,8.571428571428571,120,0,0,0,120,2,2,Messaging,0
148,14504.0,74.0,98.0,98.0,98.0,0.0,0.48942284351929943,0.005,2.0,196.0,74,74,1.0,148,1.0,0,0,0,0,0,1,0,ICMP/ping,0
35,3205.644602648788,402.7224875571284,91.58984578996537,78.0,120.0,8.0,11.506356787346524,0.2,0.08690848184889367,7.959934450380176,17,18,1.0,17,2.0,0,35,0,0,35,1,1,Tunnel keep-alive,0
1483,305273.0322991634,30.157078157081664,205.84830229208592,183.98769256288537,226.43558547413377,17.34437669332229,0.0176828906470571,0.0018390117907347255,49.17585159528305,10122.76556465658,740,743,0.9959623149394348,3,494.3333333333333,1483,0,0,0,1483,1,2,VoIP,0
12739,16477601.950135889,104.39947584728803,1293.4768781015691,80.0,1420.0,306.53641979349675,0.008195264608469113,0.03200450792286239,122.02168542143039,157832.22871960353,1874,10865,0.17248044178554994,58,219.63793103448276,12739,0,0,12739,0,2,2,Video streaming,0
1999,1955245.2968416375,22.27334372460026,978.1117042729552,60.0,1420.0,388.1482971767475,0.011142242983792025,0.2548137762178653,89.74853639923684,87784.09389346091,863,1136,0.7596830985915493,37,54.027027027027025,1999,0,0,1999,0,4,2,Web browsing,0
11177,15335391.289551705,31.990594670781952,1372.0489656930934,70.0,1420.0,190.53598742778703,0.0028621807882957817,0.007657041706540874,349.3839397180171,479371.8731198834,9714,1463,6.639781271360219,15,745.1333333333333,11177,0,0,11177,0,1,2,File transfer,0
298,53945.79739148074,115.5578564713333,181.02616574322394,70.0,350.0,34.09499786438617,0.3877780418501117,2.6036188827119,2.578794805474135,466.8293358735258,147,151,0.9735099337748344,13,22.923076923076923,298,0,0,0,298,2,2,Messaging,0
172,14448.0,86.0,84.0,84.0,84.0,0.0,0.5037243464698221,0.005,2.0,168.0,86,86,1.0,172,1.0,0,0,0,0,0,1,0,ICMP/ping,0
7,588.6953572405305,230.05657785100254,84.09933674864722,78.0,120.0,8.0,32.865225407286076,0.2,0.030427297777738786,2.558915562161419,3,4,1.0,3,2.0,0,7,0,0,7,1,1,Tunnel keep-alive,0
447,91299.4451787169,8.509641148162405,204.24931807319214,179.70572693272186,240.99014057805095,9.189141326816156,0.019223285078887768,0.0035715276402348306,52.52865452458314,10728.941865948405,221,226,0.9778761061946902,9,49.666666666666664,447,0,0,0,447,1,2,VoIP,0
6925,9671707.199395392,49.64156019233823,1396.6364186852552,80.0,1420.0,335.54117665201926,0.007168456345464005,0.02629342029709021,139.5000474032002,194830.84661162886,1251,5674,0.22047937962636588,27,256.48148148148147,6925,0,0,6925,0,2,2,Video streaming,0
2357,1786889.584668069,40.79227011573111,758.1203159389346,60.0,1420.0,481.13400862075275,0.017306860464883795,0.05004709988914548,57.78055482847589,43804.61248169108,766,1591,0.48145820238843495,9,261.8888888888889,2357,0,0,2357,0,4,2,Web browsing,0
17223,23644269.835797,44.15526130372467,1372.831088416478,70.0,1420.0,112.88487120002549,0.0025637381004310904,0.004714850163394235,390.0554428051176,535480.2380889208,16021,1202,13.328618968386023,15,1148.2,17223,0,0,17223,0,1,2,File transfer,0
103,11018.408273147186,13.060015120686547,106.97483760337074,70.0,350.0,36.857761663169896,0.12679626330763638,0.5679375402271104,7.886667744882782,843.6750012405777,61,42,1.4523809523809523,8,12.875,103,0,0,0,103,2,2,Messaging,0
185,15540.0,92.0,84.0,84.0,84.0,0.0,0.5051310579817608,0.005,2.010869565217391,168.91304347826087,92,92,1.0,185,1.0,0,0,0,0,0,1,0,ICMP/ping,0
47,4202.013061535559,437.63030256815,89.40453322416083,78.0,120.0,8.0,9.311283033364894,0.2,0.10739658502665254,9.60174155417677,23,24,1.0,23,2.0,0,47,0,0,47,1,1,Tunnel keep-alive,0
483,103038.3616494767,9.178006555600454,213.3299413032644,187.6995173349658,250.78501809458697,6.688705856179055,0.018419733702035028,0.003814743909843183,52.62580682133764,11226.66028023289,239,244,0.9795081967213115,8,60.375,483,0,0,0,483,1,2,VoIP,0
11704,14962937.034615196,36.60832110847229,1278.4464315289813,80.0,1420.0,245.18978911400006,0.003127846984660995,0.051885023900843125,319.70873412414795,408730.4902696648,1518,10186,0.1490280777537797,28,418.0,11704,0,0,11704,0,2,2,Video streaming,0
2369,1856392.0513358722,37.93445630109203,783.6184260598869,60.0,1420.0,359.67369068737514,0.016012856184504865,0.2693098642905501,62.4498208488045,48936.830321262096,1022,1347,0.7587230883444692,36,65.80555555555556,2369,0,0,2369,0,4,2,Web browsing,0
24101,34031314.30957123,90.3072248325687,1412.029140266845,70.0,1420.0,103.46702667264833,0.003747032273871155,0.006245261515751407,266.8778721158103,376839.3323199326,22884,1217,18.803615447822516,6,4016.8333333333335,24101,0,0,24101,0,1,2,File transfer,0
274,33912.0805133453,122.00026192381199,123.76671720199015,70.0,350.0,30.092289993576262,0.44525643037887586,1.0505632534432878,2.245896817591346,277.9672762876778,136,138,0.9855072463768116,7,39.142857142857146,274,0,0,0,274,2,2,Messaging,0
198,16632.0,99.0,84.0,84.0,84.0,0.0,0.5097519762978243,0.005,2.0,168.0,99,99,1.0,198,1.0,0,0,0,0,0,1,0,ICMP/ping,0
29,2813.3173092825555,576.1452212092062,97.01094169939846,78.0,120.0,8.0,19.8670765934209,0.2,0.05033453187225119,4.883000336925474,14,15,1.0,14,2.0,0,29,0,0,29,1,1,Tunnel keep-alive,0
1231,212777.75167357182,24.63744635175504,172.8495139509113,144.15759473373706,208.32710706551444,14.028851465226973,0.017936198399488467,0.004570093159819384,49.96459383106115,8636.355758453621,615,616,0.9983766233766234,8,153.875,1231,0,0,0,1231,1,2,VoIP,0
8986,11918964.958536213,58.9770723513267,1326.3927173977536,80.0,1420.0,301.46395435075885,0.006563217488462798,0.0192185406930427,152.36429415265573,202094.89015553167,1109,7877,0.1407896407261648,26,345.61538461538464,8986,0,0,8986,0,2,2,Video streaming,0
678,653564.2298678531,40.87233427500099,963.9590411030282,60.0,1420.0,492.5796578879305,0.06028367887168287,0.20016276663708898,16.588237790340482,15990.381793965627,279,399,0.6992481203007519,8,84.75,678,0,0,678,0,4,2,Web browsing,0
11302,15745780.973017799,46.62747186708375,1393.1853630346664,70.0,1420.0,190.7380164712847,0.00412559475022861,0.0031497099436173493,242.38929428165173,337693.21694949956,10137,1165,8.701287553648068,13,869.3846153846154,11302,0,0,11302,0,1,2,File transfer,0
112,14365.253898628269,90.40512883623673,128.26119552346668,70.0,350.0,44.90078782918981,0.8071886503235423,1.6743594074767094,1.238867766041029,158.8986607679088,54,58,0.9310344827586207,6,18.666666666666668,112,0,0,0,112,2,2,Messaging,0
65,5460.0,32.0,84.0,84.0,84.0,0.0,0.4979506496218675,0.005,2.03125,170.625,32,32,1.0,65,1.0,0,0,0,0,0,1,0,ICMP/ping,0
51,4695.502810018909,86.72830088657997,92.06868254939037,78.0,120.0,8.0,1.7005549193447054,0.2,0.588043343160797,54.140375886753645,25,26,1.0,25,2.0,0,51,0,0,51,1,1,Tunnel keep-alive,0
1359,265496.77296433854,26.71672136250082,195.36186384425204,159.31015025265577,226.80283671163807,12.690015889346245,0.01774353078322825,0.0021739552928324865,50.86702000446326,9937.475836274796,682,677,1.0073855243722305,9,151.0,1359,0,0,0,1359,1,2,VoIP,0
6463,7814428.633540193,19.580204347534863,1209.1023725112475,80.0,1420.0,251.78347142025382,0.003029584457300768,0.045518835710246626,330.07827116031547,399098.4207743483,1211,5252,0.23057882711348057,27,239.37037037037038,6463,0,0,6463,0,2,2,Video streaming,0
1827,1557041.3311861502,43.624232131741536,852.2393712020527,60.0,1420.0,498.92252584986056,0.02387752169225043,0.08287227997449541,41.88039332090964,35692.12006950668,623,1204,0.5174418604651163,8,228.375,1827,0,0,1827,0,4,2,Web browsing,0
13431,19004065.560177796,47.96453606849482,1414.9404780118975,70.0,1420.0,171.40326444668563,0.0035711813020992346,0.006471146926816334,280.01938725770475,396210.76565901545,11831,1600,7.394375,17,790.0588235294117,13431,0,0,13431,0,1,2,File transfer,0
109,14765.471551896691,172.36028695244812,135.4630417605201,70.0,350.0,52.84793130200906,1.5812870362609919,0.5039127629786823,0.6323962551192064,85.66632031640958,57,52,1.0961538461538463,9,12.11111111111111,109,0,0,0,109,2,2,Messaging,0
167,14028.0,83.0,84.0,84.0,84.0,0.0,0.4962300484083296,0.005,2.0120481927710845,169.0120481927711,83,83,1.0,167,1.0,0,0,0,0,0,1,0,ICMP/ping,0
9,879.8201804399807,267.2729968442889,97.75779782666453,78.0,120.0,8.0,29.696999649365434,0.2,0.033673435424691735,3.291840892376258,4,5,1.0,4,2.0,0,9,0,0,9,1,1,Tunnel keep-alive,0
838,170030.98499434307,16.922664513059356,202.9009367474261,171.90926361298324,240.9073621089115,11.063595944663138,0.01754414996118627,0.0022843243883482007,49.51938858997699,10047.530332066135,422,416,1.0144230769230769,7,119.71428571428571,838,0,0,0,838,1,2,VoIP,0
6889,8216979.2604396995,83.54299113952055,1192.7680738045724,80.0,1420.0,289.0491186812808,0.012127012794240173,0.010709182881942036,82.46053805393512,98356.29713948086,1127,5762,0.19559180839986115,23,299.5217391304348,6889,0,0,6889,0,2,2,Video streaming,0
1663,1645225.6657021656,14.451666472990198,989.3118855695524,60.0,1420.0,445.6815638995451,0.008690118143710282,0.23524531256864462,115.07323415663552,113843.3182620877,631,1032,0.6114341085271318,10,166.3,1663,0,0,1663,0,4,2,Web browsing,0
8031,11297714.404194191,99.21369040602698,1406.7630935368188,70.0,1420.0,153.24926994371467,0.012353840170094258,0.005039677645072374,80.94649001698798,113872.53470724523,6894,1137,6.063324538258575,19,422.6842105263158,8031,0,0,8031,0,1,2,File transfer,0
232,37801.7621986519,147.363847084114,162.93863016660302,70.0,350.0,28.64205460046749,0.6351889960522156,1.6665194617430397,1.5743345779211124,256.51991955038324,130,102,1.2745098039215685,8,29.0,232,0,0,0,232,2,2,Messaging,0
37,3108.0,18.0,84.0,84.0,84.0,0.0,0.49353772690156195,0.005,2.0555555555555554,172.66666666666666,18,18,1.0,37,1.0,0,0,0,0,0,1,0,ICMP/ping,0
40,4390.124357043805,101.91190815497806,109.75310892609512,78.0,120.0,8.0,2.5477977038744517,0.2,0.3924958400265821,43.07763868347667,20,20,1.0,20,2.0,0,40,0,0,40,1,1,Tunnel keep-alive,0
272,53315.660087104545,5.246313498778213,196.01345620259025,160.0458493922232,232.46190367595582,17.86343506491926,0.024300267259475504,0.004666540943364829,51.84592953954137,10162.499839081473,137,135,1.0148148148148148,8,34.0,272,0,0,0,272,1,2,VoIP,0
11233,14307902.8506797,50.705756814168076,1273.7383468957269,80.0,1420.0,278.87188983099855,0.004513999538339542,0.04581769706070583,221.53303107510868,282175.11678440863,1309,9924,0.1319024586860137,21,534.9047619047619,11233,0,0,11233,0,2,2,Video streaming,0
2568,1999256.9719510654,53.95533693510946,778.5268582363962,60.0,1420.0,401.8816191106786,0.021010645223952282,0.08861493680583095,47.594921019369416,37053.92432921908,780,1788,0.436241610738255,35,73.37142857142857,2568,0,0,2568,0,4,2,Web browsing,0
19297,26497385.307733554,67.3212085709269,1373.1349592026509,70.0,1420.0,140.9628894895232,0.003488687804888164,0.0038009574555705424,286.6407245150607,393596.3995628062,17709,1588,11.15176322418136,9,2144.1111111111113,19297,0,0,19297,0,1,2,File transfer,0
195,26280.04336549543,47.041734223348314,134.76945315638682,70.0,350.0,59.52143864622367,0.2412396626838375,1.6350040529902872,4.145255340165909,558.6537953877518,104,91,1.1428571428571428,4,48.75,195,0,0,0,195,2,2,Messaging,0
78,7644.0,39.0,98.0,98.0,98.0,0.0,0.5000549255024339,0.005,2.0,196.0,39,39,1.0,78,1.0,0,0,0,0,0,1,0,ICMP/ping,0
16,1395.8871578030084,133.32608541452606,87.24294736268803,78.0,120.0,8.0,8.332880338407879,0.2,0.12000652348153903,10.469722811279095,8,8,1.0,8,2.0,0,16,0,0,16,1,1,Tunnel keep-alive,0
1889,375296.2355509168,37.318996012574914,198.67455561191997,175.4740568826561,219.1415975384837,16.343204209252654,0.018889966910353616,0.0028340920355275625,50.617653255288204,10056.439766612637,948,941,1.0074388947927737,5,377.8,1889,0,0,0,1889,1,2,VoIP,0
3169,4032632.5943411225,22.775285622057815,1272.52527432664,80.0,1420.0,333.2605508463022,0.007186899849182018,0.05220600135356231,139.14205303887957,177061.77921367215,578,2591,0.22307989193361635,43,73.69767441860465,3169,0,0,3169,0,2,2,Video streaming,0
176,149156.10881728996,38.37825378673115,847.4778910073294,60.0,1420.0,372.737643930482,0.21805826015188154,0.057734411182835496,4.585930380731654,3886.4746073689003,78,98,0.7959183673469388,29,6.068965517241379,176,0,0,176,0,4,2,Web browsing,0
14355,21087318.90876384,98.20980931723902,1468.9877331078956,70.0,1420.0,116.83369559191303,0.006841505351253154,0.0032221668400082707,146.1666619637783,214717.03341411875,13405,950,14.110526315789473,7,2050.714285714286,14355,0,0,14355,0,1,2,File transfer,0
61,5786.451653817182,150.55854554539124,94.85986317733085,70.0,350.0,48.36054897148127,2.468172877793299,0.9429273131796638,0.4051580053395865,38.43323295171346,30,31,0.967741935483871,14,4.357142857142857,61,0,0,0,61,2,2,Messaging,0
30,2940.0,15.0,98.0,98.0,98.0,0.0,0.5017083189841329,0.005,2.0,196.0,15,15,1.0,30,1.0,0,0,0,0,0,1,0,ICMP/ping,0
6,627.6124443647303,373.4525045365958,104.60207406078838,78.0,120.0,8.0,62.24208408943264,0.2,0.016066300070594494,1.6805683098671749,3,3,1.0,3,2.0,0,6,0,0,6,1,1,Tunnel keep-alive,0
1503,307913.5973639584,30.559713804155912,204.86599957681867,180.7198195130675,240.51376616602042,16.0186688468212,0.018926266728856514,0.0022019575424017295,49.18239776825404,10075.80108037806,751,752,0.9986702127659575,9,167.0,1503,0,0,0,1503,1,2,VoIP,0
12927,16083344.76168691,78.27265278070425,1244.1668416250413,80.0,1420.0,205.9189299336349,0.006054974300356173,0.043288222624077874,165.15346728080692,205478.46777018617,1994,10933,0.18238360925637978,33,391.72727272727275,12927,0,0,12927,0,2,2,Video streaming,0
2146,1431167.7210665094,58.021586594103255,666.9001496116074,60.0,1420.0,486.4181916405863,0.027037086017755476,0.23053580886397645,36.98623436502335,24666.125231604045,815,1331,0.6123215627347859,19,112.94736842105263,2146,0,0,2146,0,4,2,Web browsing,0
12485,17218651.64256717,21.758710944111662,1379.1471079348955,70.0,1420.0,179.42106625494054,0.0017427882213946065,0.003481908114262213,573.7931825128956,791345.2082154194,11707,778,15.047557840616967,16,780.3125,12485,0,0,12485,0,1,2,File transfer,0
89,13083.270090457023,35.295314798869654,147.00303472423622,70.0,350.0,38.50702420261574,0.39657657077381636,2.952468445406713,2.5215811363963314,370.6800793536489,44,45,0.9777777777777777,8,11.125,89,0,0,0,89,2,2,Messaging,0
192,18816.0,96.0,98.0,98.0,98.0,0.0,0.5325464729315412,0.005,2.0,196.0,96,96,1.0,192,1.0,0,0,0,0,0,1,0,ICMP/ping,0
29,2307.1070640470284,298.26080537387634,79.55541600162167,78.0,120.0,8.0,10.284855357719874,0.2,0.09723034162550415,7.735200275996775,14,15,1.0,14,2.0,0,29,0,0,29,1,1,Tunnel keep-alive,0
914,201482.25865305235,18.698734710606377,220.44010793550586,182.55105679902124,249.5596934507046,11.651837545728561,0.01750549417113171,0.003408467941419118,48.88031271343493,10775.181410470876,455,459,0.9912854030501089,7,130.57142857142858,914,0,0,0,914,1,2,VoIP,0
1364,1634265.3861584433,62.41317221561219,1198.141778708536,80.0,1420.0,246.78486200064208,0.04575745763607932,0.027923329557346804,21.854361051989688,26184.62302336948,140,1224,0.11437908496732026,45,30.31111111111111,1364,0,0,1364,0,2,2,Video streaming,0
2867,2077625.6605646352,46.942801708179644,724.6688735837583,60.0,1420.0,489.3886097010844,0.016373492050289377,0.057637364273344996,61.074326535146575,44258.66341511131,1235,1632,0.7567401960784313,17,168.64705882352942,2867,0,0,2867,0,4,2,Web browsing,0
24313,34586113.18244305,66.92896989692451,1422.5358113948525,70.0,1420.0,133.34073221591106,0.0027528059020657473,0.007597460708739941,363.2657134488068,516758.4864328285,21951,2362,9.293395427603725,18,1350.7222222222222,24313,0,0,24313,0,1,2,File transfer,0
182,27709.22965174033,179.6295454659363,152.24851457000182,70.0,350.0,47.07285195429583,0.9869755245381115,2.5711732486227925,1.0131963510118285,154.25763940929704,83,99,0.8383838383838383,9,20.22222222222222,182,0,0,0,182,2,2,Messaging,0
76,6384.0,38.0,84.0,84.0,84.0,0.0,0.5120926611096874,0.005,2.0,168.0,38,38,1.0,76,1.0,0,0,0,0,0,1,0,ICMP/ping,0
20,1552.0871893247631,137.13915514245284,77.60435946623815,78.0,120.0,8.0,6.856957757122641,0.2,0.1458372700285711,11.317607926872073,10,10,1.0,10,2.0,0,20,0,0,20,1,1,Tunnel keep-alive,0
1967,407170.73492130503,39.7770910284588,207.00088201388155,169.31239650384202,241.00156746932365,6.566061946221222,0.021457886848781815,0.002596400752294892,49.45057441713614,10236.312520440268,979,988,0.9908906882591093,4,491.75,1967,0,0,0,1967,1,2,VoIP,0
9605,12655795.663409937,12.694829309441758,1317.625784842263,80.0,1420.0,294.8134744259363,0.001321689673028814,0.050392846512333764,756.6072584257827,996925.2327006249,1630,7975,0.2043887147335423,59,162.79661016949152,9605,0,0,9605,0,2,2,Video streaming,0
2230,1331977.8124936933,33.74171296352098,597.2994674859611,60.0,1420.0,394.9348516930811,0.015130812988126002,0.06921551881904088,66.09030200721905,39475.70219489829,836,1394,0.599713055954089,17,131.1764705882353,2230,0,0,2230,0,4,2,Web browsing,0
9823,13785814.1134103,53.04338957757011,1403.4219803940039,70.0,1420.0,166.6854421014268,0.00539991749746209,0.0029000122404952257,185.18801453355363,259896.93010191337,9197,626,14.691693290734824,7,1403.2857142857142,9823,0,0,9823,0,1,2,File transfer,0
234,28340.305492591433,167.96876911741515,121.11241663500613,70.0,350.0,36.20410778110266,0.7178152526385263,2.765277505331243,1.393116120511826,168.72366000837167,108,126,0.8571428571428571,7,33.42857142857143,234,0,0,0,234,2,2,Messaging,0
48,4032.0,24.0,84.0,84.0,84.0,0.0,0.4852267195909386,0.005,2.0,168.0,24,24,1.0,48,1.0,0,0,0,0,0,1,0,ICMP/ping,0
18,1702.39695891482,385.88627186342444,94.57760882860111,78.0,120.0,8.0,21.438126214634693,0.2,0.04664586773994045,4.411654632578752,9,9,1.0,9,2.0,0,18,0,0,18,1,1,Tunnel keep-alive,0
1276,241769.31657188988,25.436121428071093,189.47438602812687,155.07855696103314,226.81305539516455,11.809202721625356,0.021750765409919815,0.004285727966570374,50.164880821484715,9504.959993824972,638,638,1.0,4,319.0,1276,0,0,0,1276,1,2,VoIP,0
9851,13245357.175957931,85.08789433457426,1344.5698077309848,80.0,1420.0,323.38021915762954,0.008637488004727871,0.06627709552867643,115.77440101249734,155666.76410954347,1529,8322,0.1837298726267724,18,547.2777777777778,9851,0,0,9851,0,2,2,Video streaming,0
1328,933815.6776150959,55.423542988628434,703.1744560354638,60.0,1420.0,458.098271792467,0.0417345956239672,0.15036140772829842,23.960936605450744,16848.71856363806,429,899,0.4771968854282536,9,147.55555555555554,1328,0,0,1328,0,4,2,Web browsing,0
